date,volume,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,target,target_binary,sentiment_score,gdp%change,unemloyment_rate,fed_rate,cpi%change
2021-01-04,110210800,346.24169159020903,55.767133751079584,3.382960198376111,3.771738437486096,-0.388778239109985,351.8770615221121,346.9415023803711,342.0059432386301,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-05,66426200,346.5659546632769,59.67044473425359,3.2592754614339583,3.6692458422756684,-0.4099703808417101,352.15806535851743,347.08509216308596,342.0121189676545,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-06,107997700,347.0584176864172,62.76337620546785,3.291981292950652,3.593792932410665,-0.3018116394600132,352.80311150300446,347.3688262939453,341.9345410848861,buy,buy,-1.0,5.6,6.4,0.09,0.0784
2021-01-07,68766800,348.00168629124505,69.1360821490587,3.6969727008120117,3.6144288860909346,0.08254381472107708,354.71487456050494,347.8632293701172,341.0115841797295,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-08,71677200,349.0488250317366,71.20180170474654,4.134391752603904,3.7184214593935287,0.4159702932103748,356.7654938404287,348.6149673461914,340.4644408519541,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-11,51034700,349.7657675231337,65.57795428021403,4.2369412105308015,3.8221254096209836,0.41481580090981796,357.7922331294671,349.25133514404297,340.71043715861884,sell,sell,0.0,5.6,6.4,0.09,0.0784
2021-01-12,52547700,350.4215999548963,65.66880617822059,4.275007786924959,3.912701885081779,0.36230590184318023,358.5959229357129,349.9116271972656,341.2273314588183,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-13,45303600,351.1064435092291,66.87012158280011,4.332731021926918,3.996707712450807,0.3360233094761109,359.1821852935369,350.696826171875,342.21146705021306,sell,sell,0.0,5.6,6.4,0.09,0.0784
2021-01-14,49989100,351.6067953597266,63.738320856896145,4.228679808626566,4.043102131685959,0.185577676940607,359.7893807810089,351.1882888793945,342.58719697778014,sell,sell,1.0,5.6,6.4,0.09,0.0784
2021-01-15,107160000,351.8119854686961,57.6990955991448,3.8916527343034204,4.012812252209452,-0.12115951790603141,359.97669443705666,351.5226196289062,343.0685448207558,buy,buy,0.20029999999999998,5.6,6.4,0.09,0.0784
2021-01-19,51233300,352.2621803747652,61.8588710473155,3.8048369993244364,3.971217201632449,-0.16638020230801276,360.54061969497855,351.89879302978517,343.2569663645918,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-20,61836100,353.13940343059113,67.89764122301374,4.087053689586298,3.9943844992232194,0.09266919036307897,361.9421543723316,352.59134368896486,343.24053300559814,sell,sell,0.0,5.6,6.4,0.09,0.0784
2021-01-21,47840100,353.96447094240983,68.25916223159736,4.287879588984254,4.053083517175426,0.23479607180882756,363.0738445321284,353.3625213623047,343.65119819248093,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-01-22,52860500,354.5890007280285,65.18746912423809,4.294202673903385,4.101307348521018,0.1928953253823673,363.63511677001935,354.0988571166992,344.56259746337906,buy,buy,-0.296,5.6,6.4,0.09,0.0784
2021-01-25,70402000,355.2894623402401,66.9649815196626,4.363640932230339,4.1537740652628825,0.20986686696745682,364.2696334551248,354.8907501220703,345.5118667890158,sell,sell,0.0,5.6,6.4,0.09,0.0784
2021-01-26,42665300,355.8694093792649,65.53317748867495,4.323249473358544,4.187669146882015,0.1355803264765294,364.718208837412,355.58707122802736,346.4559336186427,sell,sell,0.0772,5.6,6.4,0.09,0.0784
2021-01-27,123351100,355.55294846926046,48.18644755078548,3.5377620972757313,4.057687736960759,-0.5199256396850274,364.62999816142576,355.6925277709961,346.7550573805664,buy,buy,-0.32999999999999996,5.6,6.4,0.09,0.0784
2021-01-28,94198100,355.555392737069,52.80491285584519,3.123907795238722,3.8709317486163517,-0.7470239533776297,364.49920716736,355.98301391601564,347.4668206646713,sell,sell,0.0,5.6,6.4,0.09,0.0784
2021-01-29,126765100,354.87964314045826,43.09300747699044,2.1961980491368536,3.535985008720452,-1.3397869595835985,364.6834983560891,355.89261627197266,347.1017341878562,buy,buy,0.0,5.6,6.4,0.09,0.0784
2021-02-01,75817600,354.8206624088893,51.000904634825176,1.9070358988309408,3.21019518674255,-1.3031592879116092,364.6523379126068,356.00325469970704,347.3541714868073,buy,buy,0.31027499999999997,5.6,6.2,0.09,0.18443
2021-02-02,64450700,355.2443758290248,56.60888380953655,2.058354660049588,2.9798270814039576,-0.9214724213543697,364.3622135285136,356.60399627685547,348.8457790251973,sell,sell,0.0,5.6,6.2,0.09,0.18443
2021-02-03,52427100,355.65463465539,56.908348016978366,2.175983052899255,2.8190582757030174,-0.6430752228037622,364.2592708644528,357.09927825927736,349.9392856541019,buy,buy,0.0,5.6,6.2,0.09,0.18443
2021-02-04,47142600,356.4150191524957,61.09239563255419,2.569339378135737,2.7691144961895615,-0.1997751180538243,364.95043655181075,357.69437103271486,350.43830551361896,sell,sell,-0.592,5.6,6.2,0.09,0.18443
2021-02-05,48669800,357.2392979274068,62.466959675858526,2.9624200491364263,2.8077756067789346,0.15464444235749175,366.0222299947201,358.0997314453125,350.1772328959049,buy,buy,0.0,5.6,6.2,0.09,0.18443
2021-02-08,38365200,358.23617840753474,64.92523612507875,3.4469562638369666,2.935611738190541,0.5113445256464257,367.4965117913398,358.5352264404297,349.5739410895196,buy,buy,0.0,5.6,6.2,0.09,0.18443
2021-02-09,35551100,359.1147937405597,64.50263512446219,3.7677606347276082,3.1020415174979545,0.6657191172296537,368.789716519664,359.07947235107423,349.36922818248445,sell,sell,0.38925,5.6,6.2,0.09,0.18443
2021-02-10,59154400,359.89448716593796,64.20846780397618,3.9633969536238283,3.2743126047231295,0.6890843489006988,369.88311351773467,359.61195068359376,349.34078784945285,sell,sell,0.0,5.6,6.2,0.08,0.18443
2021-02-11,42913300,360.65641937781294,64.8482826072294,4.118827207249467,3.443215525228397,0.6756116820210698,370.9593932970109,360.12606658935545,349.2927398817,buy,buy,0.0,5.6,6.2,0.08,0.18443
2021-02-12,50593300,361.5188619752013,66.80596238099247,4.338633948535744,3.6222992098898668,0.7163347386458772,372.2444299540902,360.79366302490234,349.3428960957145,sell,sell,0.0,5.6,6.2,0.08,0.18443
2021-02-16,50972400,362.26867285572524,66.10738650128698,4.435861828958366,3.7850117337035667,0.6508500952547993,373.13252394547453,361.5751922607422,350.01786057600987,buy,buy,0.0,5.6,6.2,0.08,0.18443
2021-02-17,52290600,362.9551472554404,66.2081420737994,4.46824929077394,3.9216592451176417,0.5465900456562984,374.0251294364305,362.2220733642578,350.41901729208513,buy,buy,0.0,5.6,6.2,0.08,0.18443
2021-02-18,59712800,363.4264861189476,62.49704454873519,4.317266357392327,4.000780667572579,0.3164856898197481,374.595339472704,362.5436325073242,350.49192554194445,sell,sell,-0.08895,5.6,6.2,0.08,0.18443
2021-02-19,83241000,363.7910633570612,60.976337983360985,4.097950682756959,4.020214670609455,0.07773601214750414,375.0340492645226,362.81622924804685,350.5984092315711,sell,sell,1.0,5.6,6.2,0.08,0.18443
2021-02-22,67414200,363.85188179757176,54.739195439604956,3.6540745087287974,3.946986638233324,-0.2929121295045265,375.2013763626698,363.01161041259763,350.82184446252546,buy,buy,-0.6597,5.6,6.2,0.08,0.18443
2021-02-23,107284100,363.9490571406974,55.50704591807022,3.299970804485156,3.8175834714836903,-0.5176126669985344,375.3633146039543,363.1580291748047,350.95274374565514,buy,buy,0.0,5.6,6.2,0.08,0.18443
2021-02-24,72433900,364.419897727372,61.8407570181431,3.305669064673168,3.715200590121586,-0.409531525448418,375.95745728182874,363.5337280273437,351.1099987728587,sell,sell,0.0,5.6,6.2,0.08,0.18443
2021-02-25,146670500,363.9993445490955,46.18704565317929,2.5633844915229247,3.484837370401854,-0.9214528788789291,375.40186578291144,363.90660400390624,352.41134222490103,sell,sell,-0.5859,5.6,6.2,0.08,0.18443
2021-02-26,152701600,363.4421850607888,43.701044978428286,1.8046393641068335,3.14879776914285,-1.3441584050360165,375.2080226570226,364.0351318359375,352.8622410148524,buy,buy,0.0,5.6,6.2,0.08,0.18443
2021-03-01,105348800,363.7649054846869,55.715219540737365,1.8821628997757216,2.8954707952694245,-1.013307895493703,373.5852925782065,364.95366821289065,356.3220438475748,sell,sell,0.0,5.6,6.1,0.08,0.19152
2021-03-02,79595300,363.78427565150986,51.790835787914396,1.693107392650063,2.6549981147455526,-0.9618907220954895,372.5725962159376,365.43906555175784,358.30553488757806,sell,sell,0.0,5.6,6.1,0.08,0.19152
2021-03-03,119940200,363.3426568115595,45.92379039633143,1.1411099643011653,2.352220484656675,-1.21111052035551,372.587812189419,365.4329467773438,358.2780813652685,sell,sell,0.0,5.6,6.1,0.08,0.19152
2021-03-04,183433000,362.51982391302556,41.28105981318875,0.3410928891007643,1.9499949655454931,-1.6089020764447288,373.3799197812648,365.19048767089845,357.0010555605321,buy,buy,0.0,5.6,6.1,0.08,0.19152
2021-03-05,152039600,362.39681601338475,49.37368374375309,0.230950898442984,1.6061861521249914,-1.3752352536820074,373.4166391066599,365.0699661254883,356.7232931443167,sell,sell,0.0,5.6,6.1,0.08,0.19152
2021-03-08,123149200,362.11423525187934,47.433278204233204,-0.0014465192288071194,1.2846596178542318,-1.286106137083039,373.48917921475004,364.78795471191404,356.08673020907804,buy,buy,0.0,5.6,6.1,0.08,0.19152
2021-03-09,113633600,362.34730741074054,53.09737215945487,0.22586457331476595,1.0729006089463387,-0.8470360356315727,373.2283193186905,364.63070220947264,356.03308510025477,sell,sell,0.0,5.6,6.1,0.08,0.19152
2021-03-10,109899400,362.77430189654797,55.386582694877404,0.5824066722507837,0.9748018216072277,-0.39239514935644404,373.15954557301734,364.5991577148437,356.0387698566701,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-11,86245000,363.51485794267285,58.92522489660915,1.1518152045993588,1.010204498205654,0.14161070639370488,373.6383498182673,364.76158599853517,355.88482217880306,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-12,64653600,364.2324108832144,59.390630083734465,1.6246150388656133,1.133086606337646,0.4915284325279674,374.1193481406109,364.9193054199219,355.7192626992329,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-15,73427200,365.0923682172535,61.47513476088529,2.1530477120599016,1.337078827482097,0.8159688845778046,374.7839382572524,365.09680023193357,355.40966220661477,sell,sell,0.0,5.6,6.1,0.07,0.19152
2021-03-16,73722500,365.82558435802105,60.76047361539688,2.5049670534030497,1.5706564726662877,0.934310580736762,375.3601335845184,365.2667633056641,355.1733930268098,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-17,97959300,366.6100350757839,62.04345147480756,2.8535453104796034,1.827234240228951,1.0263110702506524,376.1540742726165,365.4960464477539,354.83801862289124,sell,sell,0.0,5.6,6.1,0.07,0.19152
2021-03-18,115349100,366.80144821588783,53.91550321385145,2.659973833897709,1.9937821589627027,0.6661916749350063,376.2267000063578,365.5318298339844,354.83695966161093,sell,sell,0.0,5.6,6.1,0.07,0.19152
2021-03-19,113624500,366.9096668753866,52.97871041473475,2.4235873359757534,2.079743194365313,0.3438441416104405,376.28698377065933,365.5659896850586,354.84499559945783,buy,buy,-0.372,5.6,6.1,0.07,0.19152
2021-03-22,73778600,367.2873932164956,56.4857352502379,2.4451393148559077,2.152822418463432,0.2923168963924758,376.8383988026559,365.88829650878904,354.9381942149222,sell,sell,0.0,5.6,6.1,0.07,0.19152
2021-03-23,90686600,367.3511333900734,52.31111401958257,2.2012949878744053,2.1625169323456266,0.038778055528778665,377.017888813258,366.04251861572266,355.0671484181873,sell,sell,0.020100000000000007,5.6,6.1,0.07,0.19152
2021-03-24,97588600,367.23065888845184,49.77270300268482,1.835948094655464,2.097203164807594,-0.2612550701521301,376.79967889875314,365.9021820068359,355.0046851149187,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-25,116128600,367.31780188958885,52.50544892273622,1.6930765042047256,2.0163778326870205,-0.323301328482295,376.89895962913107,366.309260559082,355.71956148903297,buy,buy,0.0772,5.6,6.1,0.07,0.19152
2021-03-26,114409100,367.96165381156254,59.36404113339831,2.035100530891441,2.0201223723279047,0.014978158563536237,377.51524782809537,367.10571441650393,356.6961810049125,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-29,108107600,368.5261927575224,59.07147740055844,2.264804360186247,2.069058769899573,0.19574559028667382,378.2775368290338,367.458642578125,356.63974832721624,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-30,76262200,368.9424923870143,57.47003062444726,2.3398301922678115,2.123213054373221,0.2166171378945907,378.8472413370479,367.905094909668,356.9629484822881,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-03-31,112734200,369.4631002084147,59.281493180362645,2.492524725316912,2.197075388561959,0.2954493367549529,379.18108884657494,368.66817474365234,358.15526064072975,buy,buy,0.0,5.6,6.1,0.07,0.19152
2021-04-01,99682900,370.31920003975614,63.73152431893844,2.906292724203297,2.3389188556902267,0.5673738685130703,379.076298850226,369.8556365966797,360.63497434313336,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-05,91684800,371.611100538202,68.68328091655289,3.630672268941737,2.597269538340529,1.0334027306012081,381.2041644955215,370.9884323120117,360.77270012850187,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-06,62021000,372.7583593550622,68.26413892208124,4.138735645857992,2.9055627598440217,1.23317288601397,382.3915136592234,372.1998123168945,362.0081109745656,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-07,55836300,373.8386527907408,68.6673022414981,4.525054480254653,3.2294611039261483,1.2955933763285046,383.9802187131222,373.1768096923828,362.37340067164337,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-08,57863100,374.98969743753037,70.33343608155418,4.92159731160416,3.5678883454617507,1.3537089661424089,385.8581708785695,374.1315032958984,362.4048357132273,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-09,61104600,376.2983336051242,72.73615974622463,5.40001339878728,3.934313356126857,1.4657000426604232,388.24164062885853,375.04051513671874,361.83938964457894,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-12,56704900,377.49583524559597,72.85574883642398,5.724607792231609,4.292372243347808,1.432235548883801,390.29026633839743,375.93166198730466,361.5730576362119,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-13,56551000,378.68905066677434,73.85988807349113,6.005618973112519,4.6350215893007505,1.3705973838117682,392.3150941350643,376.76979370117186,361.2244932672794,sell,sell,0.6369,6.4,6.1,0.07,0.41455
2021-04-14,61659900,379.64176931141935,70.60883033440145,6.051087857277707,4.918234842896142,1.1328530143815652,393.82501749742454,377.5648666381836,361.3047157789427,buy,buy,0.0,6.4,6.1,0.07,0.41455
2021-04-15,60229800,380.9014201415074,74.41120773047048,6.350842205672677,5.20475631545145,1.1460858902212276,395.9762797752964,378.5051559448242,361.034032114352,buy,buy,0.6597,6.4,6.1,0.07,0.41455
2021-04-16,82037300,382.16617107390107,75.48537192552008,6.61807505554799,5.487420063470758,1.1306549920772326,397.90257812666835,379.7832275390625,361.6638769514567,sell,sell,0.0,6.4,6.1,0.07,0.41455
2021-04-19,78498500,383.12602129435544,70.76723938481533,6.597530754381012,5.709442201652809,0.8880885527282025,399.03732551295616,380.99857025146486,362.95981498997355,sell,sell,0.1027,6.4,6.1,0.07,0.41455
2021-04-20,81851800,383.72094704719956,64.34474074907351,6.2771552753407605,5.8229848163904,0.4541704589503608,399.6859216515408,381.92341766357424,364.1609136756077,buy,buy,-1.0,6.4,6.1,0.07,0.41455
2021-04-21,66793000,384.61009850494395,68.3172996848863,6.24851823967947,5.908091501048214,0.3404267386312556,400.3535264602676,383.1784362792969,366.0033460983262,sell,sell,0.0,6.4,6.1,0.07,0.41455
2021-04-22,97582800,385.0726818969582,61.16638453727278,5.868506763117125,5.900174553461997,-0.03166779034487188,399.80703407223234,384.34748992919924,368.88794578616614,buy,buy,1.0,6.4,6.1,0.07,0.41455
2021-04-23,73209200,385.8933703723595,65.71275868351414,5.840751909513301,5.888290024672258,-0.04753811515895645,399.6756357906195,385.6247024536133,371.5737691166071,buy,buy,-0.30529999999999996,6.4,6.1,0.07,0.41455
2021-04-26,52182400,386.7141828945604,66.53409824177369,5.81801730749396,5.874235481236599,-0.05621817374263838,400.15141097663616,386.6463851928711,373.14135940910603,sell,sell,0.0,6.4,6.1,0.07,0.41455
2021-04-27,51303100,387.4487196519981,66.35690921679382,5.727115857339982,5.844811556457276,-0.11769569911729416,400.2321728685315,387.6732604980469,375.11434812756227,sell,sell,0.0,6.4,6.1,0.07,0.41455
2021-04-28,51238900,388.1025060244269,66.1043539546379,5.581588945071985,5.792167034180218,-0.21057808910823272,399.6203117833365,388.7440673828125,377.8678229822885,sell,sell,-0.1452,6.4,6.1,0.07,0.41455
2021-04-29,78544300,388.93334587570916,68.92792935286906,5.604419385405151,5.754617504425205,-0.15019811902005387,399.09707379448867,389.8649398803711,380.6328059662535,sell,sell,0.0,6.4,6.1,0.07,0.41455
2021-04-30,85527000,389.4367409485583,63.05828033515102,5.3504462928881935,5.673783262117803,-0.32333696922960975,398.43065693922125,390.65328216552734,382.87590739183344,sell,sell,0.0,6.4,6.1,0.07,0.41455
2021-05-03,68128300,389.9731727536807,64.13100217923393,5.158319443071775,5.570690498308598,-0.4123710552368225,398.55913409022696,391.21253814697263,383.8659422037183,sell,sell,-0.91,6.4,5.8,0.07,0.34932
2021-05-04,101591200,390.2263903969314,58.85519239373378,4.75457860398717,5.407468119444313,-0.6528895154571428,398.1538590662217,391.66127014160156,385.16868121698144,sell,sell,0.0,6.4,5.8,0.07,0.34932
2021-05-05,60162200,390.4671933855421,59.03812765385044,4.393875300234072,5.204749555602265,-0.8108742553681934,397.5906533945682,392.09393920898435,386.5972250234005,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-06,74321400,390.9837600915693,63.499447130001776,4.311391274218522,5.026077899325517,-0.714686625106995,397.5412255873955,392.5922653198242,387.6433050522529,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-07,67733800,391.7255411245151,67.04998566704417,4.427483033852866,4.906358926230987,-0.4788758923781211,398.3990750473779,393.09436950683596,387.78966396629403,sell,sell,0.0,6.4,5.8,0.06,0.34932
2021-05-10,81852400,392.0205922441669,58.632182914270636,4.152971854873044,4.7556815119593985,-0.6027096570863542,398.37373237993864,393.391943359375,388.4101543388113,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-11,116888000,391.9519690616867,52.320304997129554,3.609492438589598,4.526443697285439,-0.9169512586958408,398.2940374020891,393.4557159423828,388.61739448267656,sell,sell,-1.0,6.4,5.8,0.06,0.34932
2021-05-12,134811000,391.0981333735201,41.08288552676377,2.479382082425559,4.117031374313463,-1.6376492918879038,399.53174165557476,393.17042083740233,386.8091000192299,buy,buy,-1.0,6.4,5.8,0.06,0.34932
2021-05-13,106394000,390.7637722244795,47.76870180924579,1.9327160965553958,3.6801683187618495,-1.7474522222064537,399.71838791160354,392.90638275146483,386.0943775913261,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-14,82201600,391.0280652390008,54.8987761943109,1.9571554168219336,3.3355657383738664,-1.3784103215519328,399.66794850288215,392.87425994873047,386.0805713945788,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-17,65129200,391.1718127925037,53.57353862129894,1.8741127680276009,3.0432751443046135,-1.1691623762770127,399.6783591289113,392.88890075683594,386.09944238476055,sell,sell,0.2023,6.4,5.8,0.06,0.34932
2021-05-18,59810200,390.9797817704126,49.24977603947498,1.517910063705358,2.7382021281847626,-1.2202920644794046,399.69062003557934,392.87803802490237,386.0654560142254,buy,buy,1.0,6.4,5.8,0.06,0.34932
2021-05-19,106467100,390.70886854190604,47.99137094787193,1.1401447610041373,2.4185906547486375,-1.2784458937445002,399.74963756144217,392.63194580078124,385.5142540401203,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-20,78022200,390.8614296805861,53.25544541857309,1.1642754056418312,2.1677276049272765,-1.0034521992854453,399.74536485801593,392.7741226196289,385.80288038124183,sell,sell,0.1027,6.4,5.8,0.06,0.34932
2021-05-21,76578700,390.9688680415496,52.812585232579394,1.1442880577420738,1.963039695490236,-0.8187516377481623,399.6550701204299,392.6891036987305,385.72313727703107,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-24,51376700,391.44665744123836,57.542636779150264,1.434367278792763,1.8573052121507416,-0.4229379333579786,399.83470083271555,392.7627914428711,385.69088205302666,sell,sell,0.0516,6.4,5.8,0.06,0.34932
2021-05-25,57451400,391.79526679579305,56.208563745765375,1.5752034229398646,1.8008848543085663,-0.22568143136870167,399.9068379322626,392.7968032836914,385.68676863512025,buy,buy,0.0,6.4,5.8,0.06,0.34932
2021-05-26,43088600,392.18535031989165,57.16304257264057,1.73014243639318,1.786736370725489,-0.05659393433230897,400.0855848030819,392.8756866455078,385.66578848793375,sell,sell,0.1779,6.4,5.8,0.06,0.34932
2021-05-27,56707700,392.55807295497635,57.42786559328937,1.8483928530848743,1.7990676671973662,0.049325185887508116,399.97610249037155,392.83931732177734,385.70253215318314,sell,sell,0.0,6.4,5.8,0.06,0.34932
2021-05-28,58520200,392.9627769211319,58.372842775840816,1.9764955262901935,1.8345532390159318,0.14194228727426172,400.29234908713795,392.96874084472654,385.64513260231513,sell,sell,1.0,6.4,5.8,0.06,0.34932
2021-06-01,54216600,393.29565314720713,57.69258143521527,2.0264573738544414,1.8729340659836338,0.1535233078708076,400.4657232230807,393.03817596435545,385.6106287056302,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-02,49097100,393.6562024568481,58.61901905158776,2.0922411330657837,1.916795479400064,0.17544565366571985,400.8900032358229,393.2606491088867,385.6312949819505,buy,buy,1.0,6.4,5.9,0.06,0.27564
2021-06-03,58138800,393.84206194198464,55.52391999118643,2.0023782883833974,1.9339120411967308,0.0684662471866666,401.0959035803895,393.4032943725586,385.7106851647277,buy,buy,0.0,6.4,5.9,0.06,0.27564
2021-06-04,55938800,394.3548075773462,60.97237973205182,2.1977822721692064,1.986686087391226,0.21109618477798042,401.60792192385543,393.5700317382813,385.5321415527071,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-07,51555000,394.7818347156272,60.12333100735185,2.2949349961032794,2.048335869133637,0.2465991269696426,401.61983616156834,393.5733383178711,385.52684047417387,sell,sell,-0.5,6.4,5.9,0.06,0.27564
2021-06-08,47134300,395.1762870269365,60.25413033485756,2.351678642370075,2.1090044237809247,0.2426742185891504,402.1443671308606,393.77833862304686,385.41231011523314,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-09,48436300,395.47649113635026,58.79967561965925,2.321859501382221,2.151575439301184,0.17028406208103686,402.63908986845644,394.1297576904297,385.62042551240296,buy,buy,0.4404,6.4,5.9,0.06,0.27564
2021-06-10,51020100,395.9244436639151,61.88238735942469,2.4197399806494673,2.205208347570841,0.21453163307862644,402.19637310878664,394.9894226074219,387.7824721060571,buy,buy,0.0,6.4,5.9,0.06,0.27564
2021-06-11,45570800,396.3927194208116,62.948763241810326,2.5216085620489253,2.268488390466458,0.25312017158246736,402.4399258826324,395.6521224975586,388.8643191124848,buy,buy,0.15914999999999999,6.4,5.9,0.06,0.27564
2021-06-14,42358500,396.9018699568132,64.40407528243132,2.64427617426162,2.3436459472254905,0.3006302270361294,403.26755040039444,396.06212005615237,388.8566897119103,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-15,51508500,397.29235116163306,62.242334208047545,2.651466830392849,2.4052101238589625,0.24625670653388632,403.80636776112925,396.4853454589844,389.16432315683954,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-16,80386100,397.43241300226623,56.08279295695346,2.4482809152321465,2.4138242821335996,0.03445663309854696,403.52060496337145,396.9657211303711,390.41083729737073,buy,buy,0.0,6.4,5.9,0.06,0.27564
2021-06-17,90949700,397.54653912630636,55.73191897750391,2.2506381247171703,2.381187050650314,-0.1305489259331436,402.6696630954358,397.4904983520508,392.3113336086658,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-18,118676300,397.1376384738382,43.74757720826107,1.6411547608687442,2.233180592694,-0.5920258318252558,402.5416198255983,397.537614440918,392.5336090562377,buy,buy,0.0,6.4,5.9,0.06,0.27564
2021-06-21,72822000,397.30384552394884,54.723933707494105,1.5940319750774847,2.1053508691706972,-0.5113188940932125,402.2147795270074,397.8822784423828,393.5497773577582,buy,buy,0.0,6.4,5.9,0.06,0.27564
2021-06-22,57700300,397.6573221732677,58.0621678498445,1.709063785839362,2.0260934525044303,-0.31702966666506827,402.57914056418343,398.1337631225586,393.6883856809338,sell,sell,0.0,6.4,5.9,0.06,0.27564
2021-06-23,49445400,397.93110224623774,57.03572815587368,1.7411550837041432,1.969105778744373,-0.2279506950402299,402.73920154663955,398.40501098632814,394.0708204260167,buy,buy,0.8591,6.4,5.9,0.06,0.27564
2021-06-24,45110300,398.4044666249443,60.70324676705843,1.9354688002502485,1.9623783830455483,-0.02690958279529987,403.3461041341273,398.75552520751955,394.1649462809118,buy,buy,-1.0,6.4,5.9,0.06,0.27564
2021-06-25,58129500,398.96905471795554,62.770528319223374,2.1798231348900003,2.005867333414439,0.17395580147556133,404.187651649005,399.1672103881836,394.14676912736223,buy,buy,-1.0,6.4,5.9,0.06,0.27564
2021-06-28,53159600,399.55749760940023,63.93414754895816,2.4114468580527273,2.0869832383420968,0.32446361971063054,405.1113208960255,399.5842224121094,394.0571239281933,sell,sell,-0.5267,6.4,5.9,0.06,0.27564
2021-06-29,35970500,400.11065608670435,64.25587773866843,2.582824406886516,2.1861514720509807,0.39667293483553534,405.90205717390995,400.029606628418,394.157156082926,buy,buy,0.0772,6.4,5.9,0.06,0.27564
2021-06-30,64827900,400.6436238524423,64.78540233514846,2.7148753939686117,2.291896256434507,0.42297913753410477,406.66164140529196,400.46087646484375,394.26011152439554,buy,buy,0.0,6.4,5.9,0.1,0.27564
2021-07-01,53441000,401.3397610060044,68.13284981902157,2.966583135657004,2.4268336322790063,0.5397495033779975,407.6691504620726,401.07814331054686,394.48713615902113,buy,buy,0.0,3.5,5.4,0.1,0.35011
2021-07-02,57697700,402.2665790147331,72.09807993809731,3.37873501070095,2.617213907963395,0.761521102737555,409.5014375867375,401.6704162597656,393.8393949327937,sell,sell,0.0,3.5,5.4,0.1,0.35011
2021-07-06,68710400,403.03380760838206,69.8502232799007,3.603402936071973,2.814451713585111,0.7889512224868618,410.8104667784992,402.24461059570314,393.6787544129071,buy,buy,0.0,3.5,5.4,0.1,0.35011
2021-07-07,63549500,403.8660806514454,71.69089089545014,3.854045490153851,3.0223704688988593,0.8316750212549917,412.2504970749773,402.8870651245117,393.5236331740461,buy,buy,-1.0,3.5,5.4,0.1,0.35011
2021-07-08,97595200,404.2995502071485,62.22563247958768,3.738848738968045,3.165666122912697,0.5731826160553481,412.8051740419677,403.3915191650391,393.9778642881105,buy,buy,0.0772,3.5,5.4,0.1,0.35011
2021-07-09,76238600,405.1069562095555,68.1164199480268,3.9537774038075213,3.323288379091662,0.6304890247158594,414.14985096349386,404.0213851928711,393.8929194222483,buy,buy,0.0,3.5,5.4,0.1,0.35011
2021-07-12,52889600,405.9782803205502,69.83448525633048,4.195058216365339,3.4976423465463977,0.6974158698189417,415.63344015040224,404.6921112060547,393.7507822617071,sell,sell,-0.592,3.5,5.4,0.1,0.35011
2021-07-13,52911300,406.6321287628639,66.16713950676098,4.2236371881704144,3.6428413148712013,0.5807958732992131,416.6501942512255,405.24735565185546,393.8445170524854,sell,sell,0.7506,3.5,5.4,0.1,0.35011
